latitude,longitude,geohash,timestamp,albedo_surface,categorical_freezing_rain_yes1_no0_surface,categorical_ice_pellets_yes1_no0_surface,categorical_rain_yes1_no0_surface,categorical_snow_yes1_no0_surface,convective_available_potential_energy_surface,convective_inhibition_surface,direct_evaporation_cease_soil_moisture_surface,downward_long_wave_rad_flux_surface,downward_short_wave_rad_flux_surface,drag_coefficient_surface,friction_velocity_surface,geopotential_height_lltw,geopotential_height_pblri,geopotential_height_surface,geopotential_height_zerodegc_isotherm,ice_cover_ice1_no_ice0_surface,land_cover_land1_sea0_surface,latent_heat_net_flux_surface,lightning_surface,maximumcomposite_radar_reflectivity_entire_atmosphere,mean_sea_level_pressure_nam_model_reduction_msl,missing_pblri,number_of_soil_layers_in_root_zone_surface,planetary_boundary_layer_height_surface,plant_canopy_surface_water_surface,precipitable_water_entire_atmosphere,pressure_maximum_wind,pressure_reduced_to_msl_msl,pressure_surface,pressure_tropopause,relative_humidity_zerodegc_isotherm,sensible_heat_net_flux_surface,snow_cover_surface,snow_depth_surface,soil_porosity_surface,soil_type_as_in_zobler_surface,surface_roughness_surface,surface_wind_gust_surface,temperature_surface,temperature_tropopause,total_cloud_cover_entire_atmosphere,transpiration_stress-onset_soil_moisture_surface,u-component_of_wind_maximum_wind,u-component_of_wind_pblri,u-component_of_wind_tropopause,upward_long_wave_rad_flux_surface,upward_short_wave_rad_flux_surface,v-component_of_wind_maximum_wind,v-component_of_wind_pblri,v-component_of_wind_tropopause,vegetation_surface,vegitation_type_as_in_sib_surface,visibility_surface,water_equiv_of_accum_snow_depth_surface,wilting_point_surface
41.430492,-142.07529,8z6gwypyj,1417420200000.0,6.0,0.0,0.0,1.0772974005928664,0.0,144.64291479114726,0.8143837505835845,0.0,362.705037032948,-4.788841994122694,0.0,0.6159188631307825,1172.3309135215661,1340.1824703780476,0.0700225830078125,1175.2931551098259,0.0,0.0,147.7114894634732,-5.800197021176668e-10,14.701623769607089,101701.32245543193,25801.62337977203,0.0,2497.4450419110594,0.0,10.952514416269242,23048.950243240208,101701.31094589412,101701.26377881333,20947.40630716908,98.59643785784425,59.00494832768576,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.63133384829098,287.43927131189554,212.8361617753857,99.99903866046789,0.0,-36.54036130312808,-17.343158325057075,-34.23102011674509,375.2544160266629,-0.6826603546940336,-33.396405427988824,-8.248326262186135,-30.82744055067333,0.0,0.0,24224.8480641184,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417420800000.0,6.0,0.0,0.0,1.090260339825835,0.0,145.4216526337907,0.8178993368921231,0.0,362.8610741307072,-5.6388642456527345,0.0,0.6137238085423796,1176.0680050336898,1346.0118945352672,0.0700225830078125,1178.6082048023875,0.0,0.0,146.0283566405848,-6.899998344625587e-10,14.49638170463443,101699.97627402024,25871.67658466105,0.0,2500.4330447657744,0.0,11.017676090728193,23029.812306792166,101699.96258210744,101699.90647146532,20898.68448546432,98.67734953838138,58.39768813355593,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.587456930593557,287.437651333397,212.7174957248095,99.99885637657547,0.0,-36.57196499596492,-17.32597906213712,-34.26223574505311,375.2487029948031,-0.7854258114062777,-33.48789415488257,-8.217552067003036,-30.902103371828815,0.0,0.0,24224.854507680662,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417421400000.0,6.0,0.0,0.0,1.102352550809192,0.0,146.14811805648486,0.820587703137143,0.0,363.0153581266421,-6.446933351744922,0.0,0.6115773920136727,1179.8298443613498,1351.844517970638,0.0700225830078125,1181.9845558124687,0.0,0.0,144.45551385987653,-7.9669425331001e-10,14.28670360685311,101698.52835373758,25942.22744955257,0.0,2503.3370851498244,0.0,11.083206407395071,23009.780840344843,101698.51254464936,101698.44775763941,20850.934163350663,98.74665831988212,57.81330906544761,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.544078081764802,287.43613819123374,212.59892315357095,99.99867953850891,0.0,-36.59099040059638,-17.308779442531154,-34.2817570863802,375.24377551612196,-0.8775067007626187,-33.570944893747956,-8.187482960302868,-30.96845251534606,0.0,0.0,24224.861139247852,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417422000000.0,6.0,0.0,0.0,1.1135575129910475,0.0,146.82131503862095,0.8225178520675909,0.0,363.1675409902611,-7.210461699682247,0.0,0.6094813906120621,1183.6074212743745,1357.6659632816647,0.0700225830078125,1185.411848894635,0.0,0.0,142.99114604912938,-8.995553397437804e-10,14.073626436329992,101696.99375971036,26013.013753171286,0.0,2506.1427513654216,0.0,11.148969158616925,22988.964177126574,101696.9759095129,101696.90275786095,20804.139827976225,98.80487380147825,57.25164344066508,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.50123787060588,287.4347283731123,212.48061979212693,99.9985090539058,0.0,-36.59746989175027,-17.291508682124004,-34.28952024799709,375.2395994480763,-0.9591477245000362,-33.645473904502644,-8.158215956759575,-31.026419514178468,0.0,0.0,24224.867911788,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417422600000.0,6.0,0.0,0.0,1.1238587058195113,0.0,147.44024755959012,0.8237587864324123,0.0,363.31727469107284,-7.926861676747705,0.0,0.6074375814049477,1187.3917255425915,1363.4618530658515,0.0700225830078125,1188.8797248034534,0.0,0.0,141.63343813612437,-9.980354748476296e-10,13.858187153131945,101695.387557065,26083.77327424188,0.0,2508.835631714782,0.0,11.21482813674082,22967.470650365674,101695.36775269112,101695.28659265517,20758.285966489133,98.85250558230162,56.712523576512595,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.458976865917947,287.4334183667391,212.36276137093418,99.99834583040382,0.0,-36.59143584415438,-17.274115996800468,-34.2854613371745,375.2361406481227,-1.0305935843555087,-33.7113974470643,-8.129848071047096,-31.075935901279454,0.0,0.0,24224.874778269128,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417423200000.0,6.0,0.0,0.0,1.1332396087426937,0.0,148.00391959878354,0.8243795089805538,0.0,363.464211198586,-8.593545670224284,0.0,0.6054477414597306,1191.17374693583,1369.2178099207033,0.0700225830078125,1192.3778242934889,0.0,0.0,140.38057504864253,-1.0915870397053181e-09,13.64142271732584,101693.72481092798,26154.24379148906,0.0,2511.4013145001177,0.0,11.280647134113815,22945.408593290467,101693.70315017703,101693.61438254741,20713.357066037508,98.89006326148399,56.195781790294454,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.417335636502163,287.4322046598208,212.2455236204496,99.99819077564057,0.0,-36.57292063253649,-17.256550602445365,-34.26951646118317,375.2333649737181,-1.092088982066016,-33.76863178135058,-8.102476317839368,-31.116933209602422,0.0,0.0,24224.881691659266,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417423800000.0,6.0,0.0,0.0,1.1416837012087047,0.0,148.51133513559233,0.8244490224609612,0.0,363.608002482309,-9.207926067394979,0.0,0.6035136478438107,1194.944475223918,1374.9194564437248,0.0700225830078125,1195.895788119308,0.0,0.0,139.23074171446487,-1.179662415400605e-09,13.424370088978547,101692.02058642572,26224.163083637523,0.0,2513.8253880236443,0.0,11.346289943082967,22922.88633912928,101691.99717796365,101691.90124806293,20669.33761376948,98.91805643815715,55.701250399314915,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.376354751159692,287.43108374006385,212.12908227112993,99.99804479725371,0.0,-36.54195663162438,-17.238761714943507,-34.24162172729382,375.23123828231917,-1.1438786193685369,-33.817093167279154,-8.07619771181033,-31.149342972100776,0.0,0.0,24224.888604926447,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417424400000.0,6.0,0.0,0.0,1.1491744626656537,0.0,148.96149814940776,0.8240363296225806,0.0,363.74830051175064,-9.767415255542778,0.0,0.6016370776245884,1198.6949001766836,1380.5524152324201,0.0700225830078125,1199.4232570354768,0.0,0.0,138.18212306137244,-1.2617139830172504e-09,13.208066228156929,101690.28994868466,26293.268929411955,0.0,2516.093440587576,0.0,11.411620355995334,22900.01222111043,101690.26491204408,101690.16230972705,20626.212096833173,98.93699471145291,55.22876172087827,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.336074778691682,287.43005209517486,212.01361305343207,99.99790880288089,0.0,-36.49857621614586,-17.220698550179698,-34.201713242777174,375.2297264313826,-1.1862071980000506,-33.856697864767675,-8.05110926763392,-31.17309672172792,0.0,0.0,24224.89547103869,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417425000000.0,6.0,0.0,0.0,1.1556953725616517,0.0,149.3534126196209,0.8232104332143583,0.0,363.88475725641933,-10.269425621950674,0.0,0.5998198078694641,1202.4160115639556,1386.1023088842935,0.0700225830078125,1202.949871796561,0.0,0.0,137.2329040171462,-1.3371941236390144e-09,12.993548094927858,101688.54796283122,26361.299107537063,0.0,2518.191060494126,0.0,11.476502165197973,22876.89457246225,101688.52142841129,101688.41268806501,20583.965002376706,98.94738768050307,54.77814807228879,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.2965362878993,287.4291062128603,211.8992916978127,99.9977837001597,0.0,-36.44281176082871,-17.202310324038752,-34.149727114903946,375.2287952783651,-1.219319419697536,-33.8873621337338,-8.027307999984082,-31.188125991437264,0.0,0.0,24224.902242964028,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417425600000.0,6.0,0.0,0.0,1.1612299103448078,0.0,149.68608252562302,0.8220403359852404,0.0,364.01702468582374,-10.711369553901662,0.0,0.5980636156458382,1206.0987991555614,1391.55475999685,0.0700225830078125,1206.4652731571268,0.0,0.0,136.3812695095672,-1.4055552183496569e-09,12.781852649358203,101686.80969399186,26427.99139673754,0.0,2520.1038360455086,0.0,11.540799163037944,22853.64172641305,101686.78180305834,101686.66750360218,20542.580817548205,98.9497449444394,54.34924177085074,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.25777984758371,287.4282425808268,211.78629393472883,99.99767039672783,0.0,-36.37469564040074,-17.18354625240549,-34.08559945094489,375.2284106807236,-1.2434599861979732,-33.90900223409521,-8.004890923534745,-31.194362314182214,0.0,0.0,24224.908873670487,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417426200000.0,6.0,0.0,0.0,1.1657615554632328,0.0,149.95851184680524,0.8205950406841729,0.0,364.1447547694725,-11.090659438678728,0.0,0.596370278021111,1209.7342527213304,1396.895391167594,0.0700225830078125,1209.9591018717401,0.0,0.0,135.62540446641646,-1.4662496482329376e-09,12.574016851514834,101685.09020729303,26493.08357573807,0.0,2521.8173555439384,0.0,11.604375141862306,22830.36201619116,101685.06111197831,101684.94187686378,20502.0440294958,98.94457610239374,53.941875133868415,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.219846026546062,287.42745768678094,211.67479549463712,99.9975698002229,0.0,-36.2942602295897,-17.164355551164707,-34.00926635817072,375.2285384959146,-1.25887359923834,-33.92153442576956,-7.983955052959857,-31.191737222916174,0.0,0.0,24224.9153161261,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417426800000.0,6.0,0.0,0.0,1.169273787365036,0.0,150.1697045625587,0.8189435500601021,0.0,364.2675994768741,-11.404707663564865,0.0,0.5947415720626829,1213.3133620310903,1402.1098249940296,0.0700225830078125,1213.420998694967,0.0,0.0,134.96349381547498,-1.5187297943726164e-09,12.371077661464614,101683.40456786114,26556.313423263364,0.0,2523.3172072916295,0.0,11.667093894018116,22807.163775024903,101683.37443116415,101683.25092837514,20462.339125367605,98.93239075349786,53.555880478646074,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.18277539358752,287.4267480184291,211.56497210799444,99.99748281828253,0.0,-36.20153790312342,-17.144687436201224,-33.92066394385215,375.22914458139513,-1.2658049605556165,-33.9248749686745,-7.964597402933354,-31.180182250592555,0.0,0.0,24224.921523298883,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417427400000.0,6.0,0.0,0.0,1.171750085498328,0.0,150.31866465227466,0.817154866861974,0.0,364.3852107775372,-11.65092661584307,0.0,0.5931792748379541,1216.8271168546696,1407.183684073662,0.0700225830078125,1216.8406043813734,0.0,0.0,134.39372248452378,-1.562448037852453e-09,12.174072039274419,101681.76784082266,26617.41871803811,0.0,2524.5889795907956,0.0,11.728819211852436,22784.1553361426,101681.73683660898,101681.60977866156,20423.450592311754,98.91369849688354,53.191090122488006,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.146608517509247,287.426110063478,211.45699950525756,99.99741035854439,0.0,-36.09656103572968,-17.12449112339985,-33.81972831525992,375.23019479462164,-1.2644987718867813,-33.91894012272771,-7.946914988129173,-31.159628930164757,0.0,0.0,24224.92744815688,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417428000000.0,6.0,0.0,0.0,1.1731739293112182,0.0,150.40439609534417,0.8152979938387348,0.0,364.49724064097046,-11.826728682796329,0.0,0.5916851634143251,1220.2665069618965,1412.1025910039955,0.0700225830078125,1220.2075596855254,0.0,0.0,133.9142754013439,-1.5968567597562078e-09,11.984036945011113,101680.195091304,26676.137238787007,0.0,2525.618260743651,0.0,11.789414887712317,22761.44503277258,101680.16340430577,101680.03354824829,20385.36291747636,98.8890089316826,52.84733638269848,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.111385967112394,287.42554030963413,211.3510534168834,99.99735332864611,0.0,-35.97936200213626,-17.1037158286454,-33.70639557966476,375.2316549930511,-1.255199734968814,-33.90364614784683,-7.931004823221252,-31.13000879458619,0.0,0.0,24224.933043668105,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417428600000.0,6.0,0.0,0.0,1.173528798251817,0.0,150.4259028711585,0.8134419337393306,0.0,364.60334103668237,-11.929526251707635,0.0,0.5902610148591962,1223.6225221225993,1416.852168382534,0.0700225830078125,1223.511505361989,0.0,0.0,133.52333749371635,-1.62140834116764e-09,11.802009338741566,101678.70138443162,26732.20676423475,0.0,2526.3906390524094,0.0,11.848744713944823,22739.141198143156,101678.66921024761,101678.53735766065,20348.060588009557,98.85883165702683,52.524451576581775,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.077148311198126,287.4250352446039,211.24730957332864,99.99731263622532,0.0,-35.849973177070964,-17.082310767822676,-33.58060184433739,375.2334910341401,-1.238152551538693,-33.87890930394954,-7.916963922883534,-31.09125337681026,0.0,0.0,24224.938262800595,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417429200000.0,6.0,0.0,0.0,1.1727981717682343,0.0,150.38218895910882,0.8116556893127073,0.0,364.7031639341816,-11.95673170985998,0.0,0.5889086062399678,1226.8861521066062,1421.418038806783,0.0700225830078125,1226.7420821653302,0.0,0.0,133.21909368942212,-1.6355551631705101e-09,11.629026180532644,101677.30178533196,26785.365073106033,0.0,2526.8917028192855,0.0,11.906672482897015,22717.352165482658,101677.26933042749,101677.13632742396,20311.528091059463,98.82367627204802,52.22226802144216,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.043936118567608,287.424591356094,211.14594370505017,99.99728918891965,0.0,-35.70842693526158,-17.060225156816497,-33.44228321654853,375.2356687753454,-1.2136019233333988,-33.8446458509535,-7.904889301789955,-31.04329420979037,0.0,0.0,24224.94305852237,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417429800000.0,6.0,0.0,0.0,1.1709655293085803,0.0,150.27225833858625,0.8100082633078114,0.0,364.7963613029766,-11.905757444536357,0.0,0.5876297146240401,1230.0483866837458,1425.7858248742461,0.0700225830078125,1229.8889308501148,0.0,0.0,132.9997289162423,-1.6387496068485774e-09,11.466124430451218,101676.01135913143,26835.349944125555,0.0,2527.1070403464932,0.0,11.963061986915944,22696.18626801941,101675.97884083849,101675.84557806345,20275.749913774205,98.78405237587798,51.94061803458392,0.0,0.0,0.0,0.0,1.5900002836133353e-05,17.011789958021986,287.424205131811,211.04713154250481,99.99728389436676,0.0,-35.554755651435876,-17.03740821151167,-33.291375803568926,375.2381540741239,-1.1817925520899097,-33.80077204877636,-7.894877974614452,-30.986062826479937,0.0,0.0,24224.94738380147,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417430400000.0,6.0,0.0,0.0,1.1680143503209648,0.0,150.09511498898198,0.8085686584735887,0.0,364.8825851125761,-11.774015843019754,0.0,0.5864261170788138,1233.1002156238465,1429.941149182428,0.0700225830078125,1232.941692170909,0.0,0.0,132.86342810195782,-1.6304440532856022e-09,11.314341048564158,101674.8451709565,26881.89915601801,0.0,2527.022239936247,0.0,12.017777018348673,22675.75183898173,101674.81281747362,101674.68023010445,20240.71054330191,98.7404695676485,51.679333933311334,0.0,0.0,0.0,0.0,1.5900002836133353e-05,16.980750398362424,287.4238730594613,210.95104881614935,99.99729766020428,0.0,-35.38899170032168,-17.013809147793015,-33.127815712669275,375.24091278793213,-1.1429691395452042,-33.7472041573358,-7.887026956030968,-30.919490759832353,0.0,0.0,24224.95119160591,0.0,0.0
41.430492,-142.07529,8z6gwypyj,1417431000000.0,6.0,0.0,0.0,1.163928114253498,0.0,149.84976288968718,0.8074058775589856,0.0,364.96148733248873,-11.558919292593167,0.0,0.5852995906716888,1236.0326286967363,1433.8696343288339,0.0700225830078125,1235.8900068822788,0.0,0.0,132.80837617434975,-1.6100908835653442e-09,11.174712994938332,101673.81828593358,26924.750487508096,0.0,2526.6228898907602,0.0,12.070681369542259,22656.15721159794,101673.78633632592,101673.65540407225,20206.394466790694,98.69343744649136,51.43824803492867,0.0,0.0,0.0,0.0,1.5900002836133353e-05,16.95085800839009,287.42359162675154,210.85787125644063,99.99733139406985,0.0,-35.21116745664676,-16.989377181545333,-32.951539051120335,375.243910774227,-1.0973763874362623,-33.683858436549464,-7.881433260713439,-30.843509542801026,0.0,0.0,24224.954434903728,0.0,0.0
